sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
0,0.3,1,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Does loss of consciousness indicate neuropsychological decline following a concussion? The findings of this research question the value of LOC as a predictor of prolonged neuropsychological impairments. While LOC is commonly considered a measure of concussion severity, our results imply that different factors might be more crucial in cognitive recovery.",1.4211583641411244e-07,0.09030753510148237,0.0181755829903978,0.010880558788691236,0.11778303565638426,0.0,0.0108648092457172,0.12014431184206309,0.0,1.4211583641411244e-07,0.12260232209233335,0.0
0,0.3,2,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Is loss of consciousness a predictor of neuropsychological impairments after a concussion? This study's outcomes challenge the significance of LOC in forecasting long-term neuropsychological deficits. Though LOC is frequently used to gauge concussion severity, our data suggest other elements may have a greater impact on cognitive recovery.",2.1317375462116866e-07,0.15348643672301465,0.0181755829903978,0.016320838183036854,0.18232155679395579,0.0,0.0162972138685758,0.18610227963385917,0.0,2.1317375462116866e-07,0.1900436028878656,0.0
0,0.3,3,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Can loss of consciousness predict neuropsychological deficits post-concussion? The study's findings cast doubt on LOC's role as a reliable predictor of long-term neuropsychological issues. Even though LOC is often regarded as an indicator of concussion severity, our results indicate that other factors might be more important for cognitive recovery.",1.6580180914979784e-07,0.11092682230421813,0.0181755829903978,0.012693985253473108,0.13883644485421742,0.0,0.012675610786670066,0.14165051706302645,0.0,1.6580180914979784e-07,0.14458122881110835,0.0
0,0.3,4,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Does experiencing loss of consciousness forecast neuropsychological decline after a concussion? The results from this study question the importance of LOC as a predictor of enduring neuropsychological deficits. Although LOC is typically used as a marker for concussion severity, our findings suggest that other variables could be more influential in cognitive recovery.",9.474389094274162e-08,0.07748444286268352,0.0014244170096021948,0.0072537058591274906,0.07696104113612989,0.0,0.007243206163811466,0.07847161544149417,0.0,9.474389094274162e-08,0.08004270767353683,0.0
0,0.3,5,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Is loss of consciousness a reliable predictor of neuropsychological problems following concussion? The study's results undermine the importance of LOC in predicting long-term neuropsychological deficits. While LOC is often employed as a severity marker for concussion, our findings imply that other factors may play a more pivotal role in cognitive recovery.",1.1842986367842703e-07,0.07010482778396376,0.0181755829903978,0.009067132323909363,0.0971637484536485,0.0,0.009054007704764333,0.09909090264422993,0.0,1.1842986367842703e-07,0.10109611687136999,0.0
0,0.3,6,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Does loss of consciousness serve as a predictor for neuropsychological impairments after concussion? The findings of this investigation cast doubt on the predictive value of LOC for long-term neuropsychological deficits. Although LOC is commonly used to assess concussion severity, our results suggest other factors might be more significant in cognitive recovery.",1.1842986367842703e-07,0.07010482778396376,0.0181755829903978,0.009067132323909363,0.0971637484536485,0.0,0.009054007704764333,0.09909090264422993,0.0,1.1842986367842703e-07,0.10109611687136999,0.0
0,0.3,7,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Can loss of consciousness be used to predict neuropsychological deficits after a concussion? The study results question the importance of LOC as a predictor of long-term neuropsychological impairments. While LOC is often considered a marker of concussion severity, our findings indicate that other factors may have a stronger influence on cognitive recovery.",9.474389094274162e-08,0.050302200487784,0.0181755829903978,0.0072537058591274906,0.07696104113612989,0.0,0.007243206163811466,0.07847161544149417,0.0,9.474389094274162e-08,0.08004270767353683,0.0
0,0.3,8,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Is loss of consciousness an indicator of neuropsychological decline post-concussion? The research findings challenge the role of LOC as a predictor of long-term neuropsychological deficits. Although LOC is frequently used to measure concussion severity, our data suggest that other factors might be more critical in cognitive recovery.",2.1317375462116866e-07,0.15348643672301465,0.0181755829903978,0.016320838183036854,0.18232155679395579,0.0,0.0162972138685758,0.18610227963385917,0.0,2.1317375462116866e-07,0.1900436028878656,0.0
0,0.3,9,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Does loss of consciousness predict long-term neuropsychological deficits after a concussion? The study's findings cast doubt on the significance of LOC as a predictor of enduring neuropsychological impairments. While LOC is often used as a marker of concussion severity, our results suggest other factors may be more important for cognitive recovery.",1.1842986367842703e-07,0.09783071500636176,0.0018160871470449327,0.009067132323909363,0.0971637484536485,0.0,0.009054007704764333,0.09909090264422993,0.0,1.1842986367842703e-07,0.10109611687136999,0.0
0,0.3,10,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: The results of this study cast doubt on the importance of LOC as a predictor of long-term neuropsychological deficits. Although LOC is often used as a marker of concussion severity, our findings suggest that other factors may play a more significant role in cognitive recovery. 
","Is loss of consciousness a key predictor of neuropsychological decline following concussion? The results from this study question the relevance of LOC in predicting long-term neuropsychological deficits. Although LOC is commonly used as an indicator of concussion severity, our findings imply that other factors could play a more substantial role in cognitive recovery.",7.105791820705622e-08,0.030884114630681303,0.0181755829903978,0.005440279394345618,0.05715841383995013,0.0,0.0054324046228586,0.05826890812397556,0.0,7.105791820705622e-08,0.05942342047080107,0.0
