sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
0,1.1,1,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, 28, plays a crucial role in the Team Sky squad, aiming to help Chris Froome secure a second consecutive Tour de France victory. Froome, last year’s champion, has been performing exceptionally well lately and is a favorite to claim the title again. Thomas has been essential to the team's achievements, offering support and protection to Froome. He excels as a climber and time trialist, and his teamwork skills are highly valuable.",1.5395882278195398e-06,0.543332777877719,0.08945634861644973,0.11787272021082262,0.6362418421502598,0.01481146475210583,0.11770210016193634,0.6637332953536497,0.0,1.5395882278195404e-06,0.670841423045645,0.0
0,1.1,2,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28, Thomas is a vital member of Team Sky, committed to guiding Chris Froome toward a second straight Tour de France win. Froome, the reigning champion, has shown impressive form recently and is widely expected to triumph once more. Thomas contributes significantly to the team’s success by supporting and shielding Froome. His strength as a climber and time trial specialist, combined with his teamwork abilities, makes him indispensable.",1.610646146026596e-06,0.5669796770510978,0.10353798126951096,0.12331299960516827,0.6800444648086534,0.01481146475210583,0.12313450478479494,0.7081850579244877,0.0,1.6106461460265966e-06,0.7159618583261169,0.0
0,1.1,3,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, aged 28, is an important figure within the Team Sky group, striving to assist Chris Froome in achieving a consecutive Tour de France championship. Froome, the current titleholder, has been performing well recently and is a strong contender to win again. Thomas plays a key role by providing crucial support and defense for Froome. He is known for his climbing and time-trialling prowess and excellent teamwork.",1.6580180914979668e-06,0.5968326402007822,0.10353798126951096,0.126939852534732,0.7103498143039815,0.01481146475210583,0.12675610786670066,0.7389567165912405,0.0,1.6580180914979674e-06,0.7472144018302185,0.0
0,1.1,4,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","The 28-year-old Thomas is a key player in the Team Sky outfit, working to help Chris Froome win the Tour de France for the second consecutive time. Froome, the defending champion, has been in remarkable shape lately and is expected by many to win again. Thomas has been an important part of the team’s efforts, offering vital assistance and protection to Froome. He is a skilled climber and time trialist with invaluable teamworking skills.",1.492216282348169e-06,0.5340086085067597,0.07616246053949707,0.11424586728125885,0.6080709651835638,0.01481146475210583,0.1140804970800306,0.6351599229095957,0.0,1.4922162823481696e-06,0.6418538861723952,0.0
0,1.1,5,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, 28 years old, is a prominent member of the Team Sky squad aiming to support Chris Froome in winning his second successive Tour de France. Froome, holding the title, has recently been performing at a high level and is favored to win again. Thomas has been fundamental to the team’s performance by offering support and safeguarding Froome. His climbing and time trial skills combined with his team spirit are essential.",1.5632742005552252e-06,0.537992140177848,0.10353798126951096,0.11968614667560451,0.6506305796023559,0.01481146475210583,0.11951290170288921,0.6783320947748033,0.0,1.5632742005552258e-06,0.6856565088307889,0.0
0,1.1,6,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28, Thomas is a pivotal figure in the Team Sky team focusing on guiding Chris Froome to repeat his Tour de France victory. Froome, the defending winner, has been exceptionally strong in recent times and is widely predicted to win once more. Thomas has been a crucial contributor to the team’s success by protecting and supporting Froome. His climbing abilities and proficiency in time trials, along with his teamwork, are vital.",1.5395882278195398e-06,0.543332777877719,0.08945634861644973,0.11787272021082262,0.6362418421502598,0.01481146475210583,0.11770210016193634,0.6637332953536497,0.0,1.5395882278195404e-06,0.670841423045645,0.0
0,1.1,7,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, who is 28, is instrumental in Team Sky’s effort to help Chris Froome attain a second consecutive Tour de France win. Froome, the reigning champion, has shown outstanding form lately and is seen as a favorite to win again. Thomas plays a significant role by providing necessary support and protection to Froome. His skills in climbing and time trials and his teamwork are invaluable.",1.7053900369693376e-06,0.627604298867535,0.10353798126951096,0.13056670546429577,0.741602357808083,0.01481146475210583,0.1303777109486064,0.7707054149058203,0.0,1.7053900369693382e-06,0.7794752640484433,0.0
0,1.1,8,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28 years, Thomas has emerged as a key contributor within Team Sky, aiming to assist Chris Froome in capturing a consecutive Tour de France title. Froome, the incumbent champion, has impressed with his recent form and is widely tipped for another victory. Supporting and protecting Froome, Thomas has been essential to the team’s achievements. His strong climbing and time trial skills, alongside his ability to collaborate effectively, are crucial.",1.5869601732909106e-06,0.5724721002548749,0.08904836189234831,0.1214995731403864,0.6652293790235095,0.01481146475210583,0.12132370324384208,0.6931471805599472,0.0,1.5869601732909112e-06,0.7006943861953294,0.0
0,1.1,9,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, aged 28, is a central member of Team Sky dedicated to helping Chris Froome win a second straight Tour de France title. Froome, the current champion, has been performing brilliantly recently and many anticipate another victory. Thomas has played an indispensable role in the team's success by aiding and shielding Froome. His strengths in climbing and time trials combined with his teamwork capabilities are highly valuable.",1.6580180914979668e-06,0.5968326402007822,0.10353798126951096,0.126939852534732,0.7103498143039815,0.01481146475210583,0.12675610786670066,0.7389567165912405,0.0,1.6580180914979674e-06,0.7472144018302185,0.0
0,1.1,10,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","The 28-year-old Thomas is a vital asset to Team Sky as they strive to support Chris Froome in securing successive Tour de France wins. Froome, the defending champion, has been in excellent condition lately and is favored by many to win again. Thomas has been key to the team’s success through both supporting and protecting Froome. His climbing prowess, proficiency in time trials, and strong teamwork make him extremely important.",1.5869601732909106e-06,0.5724721002548749,0.08904836189234833,0.1214995731403864,0.6652293790235095,0.01481146475210583,0.12132370324384208,0.6931471805599472,0.0,1.5869601732909112e-06,0.7006943861953294,0.0
1,1.1,1,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
",Slade rejects rumors of transfer to Championship club despite claims from the forward.,2.5817710281896985e-06,2.2994269176176667,0.00826388888888889,0.197663484661225,2.389596469983677,0.0,0.19737736796386265,2.4765384001174833,0.0,2.5817710281897006e-06,2.5734600471294438,0.0
1,1.1,2,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","The 23-year-old Heracles striker said he was preparing to join a Championship team, but Slade denied any deal.",2.4633411645112716e-06,1.9511202233494513,0.00826388888888889,0.1885963523373156,2.0149030205422664,0.0,0.18832336025909827,2.0710732920093182,0.0,2.463341164511274e-06,2.131627294850405,0.0
1,1.1,3,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","Slade insists no agreement exists and the player remains contracted to Heracles, contrary to the forward's statements.",2.487027137246957e-06,2.0117448451658864,0.00826388888888889,0.19040977880209747,2.079441541679837,0.0,0.19013416180005116,2.1400661634962703,0.0,2.4870271372469594e-06,2.205735267004126,0.0
1,1.1,4,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","According to Slade, the forward is still under contract at Heracles and no move to the Championship club has been finalized.",2.3922832463042156e-06,1.788601293851677,0.00826388888888889,0.18315607294296998,1.8430527636156073,0.0,0.18289095563623967,1.8887517352153638,0.0,2.392283246304218e-06,1.9374712804094472,0.0
1,1.1,5,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","The club manager Slade confirmed that despite speculation, the player is still with Heracles and no transfer has been agreed upon.",2.3922832463042156e-06,1.788601293851677,0.00826388888888889,0.18315607294296998,1.8430527636156073,0.0,0.18289095563623967,1.8887517352153638,0.0,2.392283246304218e-06,1.9374712804094472,0.0
1,1.1,6,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","The Heracles forward's claim of moving to the Championship has been refuted by the club's manager, Slade.",2.487027137246957e-06,2.0117448451658864,0.00826388888888889,0.19040977880209747,2.079441541679837,0.0,0.19013416180005116,2.1400661634962703,0.0,2.4870271372469594e-06,2.205735267004126,0.0
1,1.1,7,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
",Slade acknowledged the rumors but firmly stated the player has not committed to any Championship club yet.,2.487027137246957e-06,2.0117448451658864,0.00826388888888889,0.19040977880209747,2.079441541679837,0.0,0.19013416180005116,2.1400661634962703,0.0,2.4870271372469594e-06,2.205735267004126,0.0
1,1.1,8,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","Despite the forward's assertion of an impending transfer, Slade confirms he remains a Heracles player under contract.",2.487027137246957e-06,2.0117448451658864,0.00826388888888889,0.19040977880209747,2.079441541679837,0.0,0.19013416180005116,2.1400661634962703,0.0,2.4870271372469594e-06,2.205735267004126,0.0
1,1.1,9,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","The 23-year-old forward, linked with several clubs, hasn't sealed a move, according to manager Slade.",2.5343990827183277e-06,2.145276237790409,0.00826388888888889,0.19403663173166122,2.2225423853205104,0.0,0.1937557648819569,2.294216843323528,0.0,2.53439908271833e-06,2.3727893516672927,0.0
1,1.1,10,ai,"## Slade Denies Move to Championship Club Amidst Forward's Claims

The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no agreement in place and that the player was still under contract with Heracles. 

""We are aware of the speculation surrounding [player's name],"" said Slade, the club's manager. ""However, we can confirm that there is no truth to these reports. [Player's name] remains a Heracles player and we are looking forward to having him back for the upcoming season.""

The forward, who has scored 12 goals in 30 appearances this season, has been linked with a number of clubs in recent weeks. However, his agent has refused to comment on the situation. 
","While the forward's agent stayed silent, Slade clarified there is no deal and the player continues with Heracles.",2.4633411645112716e-06,1.9511202233494513,0.00826388888888889,0.1885963523373156,2.0149030205422664,0.0,0.18832336025909827,2.0710732920093182,0.0,2.463341164511274e-06,2.131627294850405,0.0
2,1.1,1,ai,"Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's website were met with a curious update.  Instead of admitting a mistaken prophecy, Mr. Joshua's team claimed the ""woman"" was actually the American people, and that Trump's victory marked a new chapter for the nation.

This explanation, however, failed to resonate with many, particularly those who had been convinced by Mr. Joshua's previous pronouncements.  The incident has raised questions about the legitimacy of prophetic claims and the expectations placed upon self-proclaimed seers. Some have suggested that the ambiguity of Mr. Joshua's vision allows him to reinterpret events to suit his narrative, while others see it as a simple case of miscalculation. 
","On Sunday, Mr. Joshua informed his congregation that he had ""seen"" a woman winning. Following Donald Trump's decisive victory in Tuesday's election, visitors to the preacher's website encountered a puzzling update. Rather than acknowledging an incorrect prophecy, Mr. Joshua's team insisted that the ""woman"" referred to the American people, and Trump's win signified a new era for the country.",1.5632742005552277e-06,0.7571608524099274,0.015282067647134991,0.11968614667560436,0.7691330875378659,0.0,0.11951290170288921,0.7786693539981062,0.0,1.5632742005552283e-06,0.7884573603642693,0.0
2,1.1,2,ai,"Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's website were met with a curious update.  Instead of admitting a mistaken prophecy, Mr. Joshua's team claimed the ""woman"" was actually the American people, and that Trump's victory marked a new chapter for the nation.

This explanation, however, failed to resonate with many, particularly those who had been convinced by Mr. Joshua's previous pronouncements.  The incident has raised questions about the legitimacy of prophetic claims and the expectations placed upon self-proclaimed seers. Some have suggested that the ambiguity of Mr. Joshua's vision allows him to reinterpret events to suit his narrative, while others see it as a simple case of miscalculation. 
","Mr. Joshua told his congregation on Sunday that he envisioned a woman winning. However, after Donald Trump won Tuesday's vote convincingly, the preacher's website posted a curious update. Rather than conceding a faulty prophecy, Mr. Joshua's team reinterpreted the ""woman"" as the American populace, highlighting Trump's victory as the start of a new chapter for the nation.",1.6106461460265985e-06,0.7931058017539065,0.014666900615448189,0.1233129996051681,0.804851170139945,0.0,0.12313450478479494,0.8150369981689805,0.0,1.6106461460265991e-06,0.8254986320446194,0.0
2,1.1,3,ai,"Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's website were met with a curious update.  Instead of admitting a mistaken prophecy, Mr. Joshua's team claimed the ""woman"" was actually the American people, and that Trump's victory marked a new chapter for the nation.

This explanation, however, failed to resonate with many, particularly those who had been convinced by Mr. Joshua's previous pronouncements.  The incident has raised questions about the legitimacy of prophetic claims and the expectations placed upon self-proclaimed seers. Some have suggested that the ambiguity of Mr. Joshua's vision allows him to reinterpret events to suit his narrative, while others see it as a simple case of miscalculation. 
","On Sunday, Mr. Joshua said he had ""seen"" a woman winning. When Donald Trump won convincingly on Tuesday, visitors to the preacher's website were met with a strange update. Instead of admitting a false prophecy, Mr. Joshua's team claimed the ""woman"" symbolized the American people and that Trump's win marked a new phase for the country.",1.634332118762284e-06,0.7863690508080152,0.03251814028486968,0.12512642606994998,0.8232003088081408,0.0,0.12494530632574781,0.8337291311811348,0.0,1.6343321187622846e-06,0.8445468270153125,0.0
