sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
0,0.9,1,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is loss of consciousness an indicator of neuropsychological decline post-concussion? Answer: Research suggests that loss of consciousness might predict neuropsychological impairments after a concussion, but more studies are required to clarify this link.",2.1317375462116791e-07,0.2591658796885761,0.012853798126951067,0.016320838183036875,0.2573458051012891,0.006842481789802304,0.016297213868575827,0.25489224962878954,0.0,2.1317375462116866e-07,0.2623642644674895,0.0
0,0.9,2,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Can loss of consciousness forecast neuropsychological problems after a concussion? Answer: Evidence indicates that loss of consciousness could be a predictor of neuropsychological deficits following a concussion, though additional research is necessary to fully comprehend this association.",1.1842986367842671e-07,0.13567251877376396,0.006377551020408163,0.009067132323909363,0.13474924735768257,0.003380102040816329,0.009054007704764333,0.13353139262452274,0.0,1.1842986367842703e-07,0.13720112151348252,0.0
0,0.9,3,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Does experiencing loss of consciousness signal potential neuropsychological issues after a concussion? Answer: There is some evidence that loss of consciousness may predict neuropsychological impairments post-concussion; however, further investigation is essential to understand this relationship.",1.6580180914979731e-07,0.19552436023319242,0.00943296602387509,0.012693985253473115,0.1941728480622058,0.005009756657483936,0.01267561078667008,0.19237189264745602,0.0,1.6580180914979784e-07,0.19782574332991798,0.0
0,0.9,4,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is the occurrence of loss of consciousness a predictor of neuropsychological deficits following a concussion? Answer: The available evidence suggests that loss of consciousness might predict neuropsychological decline after a concussion, but more research is needed to better understand the connection.",2.3685972735685406e-08,0.025707649559455703,0.0011522024983563264,0.0018134264647818726,0.025537914030078213,0.0006085634451019201,0.0018108015409528666,0.02531780798429173,0.0,2.3685972735685406e-08,0.025975486403257975,0.0
0,0.9,5,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Does losing consciousness after a concussion predict neuropsychological impairments? Answer: Some evidence supports that loss of consciousness may serve as a predictor for neuropsychological deficits post-concussion, yet further research is necessary to fully elucidate this relationship.",1.42115836414112e-07,0.08813666263107356,0.047500000000000014,0.010880558788691236,0.12441194762660457,0.024375,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.9,6,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Could loss of consciousness predict neuropsychological decline after a concussion? Answer: Existing data suggest loss of consciousness might be linked to neuropsychological deficits following a concussion, but more detailed studies are required to confirm this association.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.9,7,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is loss of consciousness associated with neuropsychological deficits after concussion? Answer: There is evidence that loss of consciousness could predict neuropsychological impairments post-concussion; nonetheless, additional research is needed to fully understand this link.",2.1317375462116791e-07,0.2591658796885761,0.012853798126951067,0.016320838183036875,0.2573458051012891,0.006842481789802304,0.016297213868575827,0.25489224962878954,0.0,2.1317375462116866e-07,0.2623642644674895,0.0
0,0.9,8,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Does loss of consciousness indicate a risk of neuropsychological deficits after concussion? Answer: Evidence points towards loss of consciousness potentially predicting neuropsychological problems following a concussion, but further research is essential to confirm this relationship.",1.6580180914979731e-07,0.19552436023319242,0.00943296602387509,0.012693985253473115,0.1941728480622058,0.005009756657483936,0.01267561078667008,0.19237189264745602,0.0,1.6580180914979784e-07,0.19782574332991798,0.0
0,0.9,9,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Can loss of consciousness after a concussion be a predictor of neuropsychological decline? Answer: Research shows that loss of consciousness may be indicative of neuropsychological deficits post-concussion; however, more studies are warranted to explore this connection.",1.42115836414112e-07,0.2036611927243981,0.03514462809917353,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.9,10,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is there a link between loss of consciousness and neuropsychological decrements after concussion? Answer: The evidence suggests that loss of consciousness might be predictive of neuropsychological impairments following a concussion, though further research is required to fully understand this relationship.",4.737194547137081e-08,0.05209086502924176,0.0023614958448753207,0.0036268529295637453,0.051744372245857484,0.001248268698060953,0.003621603081905733,0.051293294387549704,0.0,4.737194547137081e-08,0.05264373348541884,0.0
