sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
0,0.5,1,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, aged 28, is a crucial member of Team Sky, assisting Chris Froome in his quest for a second consecutive Tour de France victory. Froome, the reigning champion, has shown excellent form recently and is favored to win again. Thomas plays a key role in the team's achievements by supporting and protecting Froome. He excels as a climber and time trialist, and his teamwork skills are essential.",1.6580180914979668e-06,0.5968326402007822,0.10353798126951096,0.126939852534732,0.7103498143039815,0.01481146475210583,0.12675610786670066,0.7389567165912405,0.0,1.6580180914979674e-06,0.7472144018302185,0.0
0,0.5,2,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28 years old, Thomas is an important part of Team Sky, helping Chris Froome aim for back-to-back Tour de France titles. Froome, the current champion, has been performing strongly lately and is widely expected to claim another win. Thomas contributes significantly by backing Froome and ensuring his protection. He is a powerful climber and time trial specialist, whose team collaboration is invaluable.",1.7527619824407084e-06,0.6593529971821148,0.10353798126951096,0.1341935583938595,0.7738632200263078,0.01481146475210583,0.13399931403051213,0.8034952377288125,0.0,1.752761982440709e-06,0.8128116843160349,0.0
0,0.5,3,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, 28, serves as a vital member of Team Sky, working to help Chris Froome secure a second straight Tour de France win. Froome, the defending champion, has been in remarkable shape in recent weeks and is a favorite to triumph again. Thomas supports the team’s success by providing protection and assistance to Froome. His climbing and time trial abilities, combined with his teamwork, are crucial.",1.6817040642336522e-06,0.6121001123315697,0.10353798126951096,0.1287532789995139,0.7258540008399468,0.01481146475210583,0.12856690940765353,0.7547050735593768,0.0,1.6817040642336528e-06,0.763214743176662,0.0
0,0.5,4,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28, Thomas is a key player on Team Sky, aiming to guide Chris Froome to a consecutive Tour de France victory. Froome, the reigning champion, has demonstrated impressive recent form and is widely tipped to win once more. Thomas has been essential to the team’s success, offering support and shielding Froome. He is a strong climber and time trialist with invaluable team skills.",1.729076009705023e-06,0.665357328234399,0.08766909469302811,0.13238013192907763,0.7576026991545266,0.01481146475210583,0.13218851248955926,0.7869659357776015,0.0,1.7290760097050236e-06,0.7960045659996542,0.0
0,0.5,5,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, 28 years old, is a pivotal member of Team Sky, helping Chris Froome pursue a second consecutive Tour de France title. Froome, the defending champion, has been in outstanding form recently and is favored to win again. Thomas plays a critical role by supporting and protecting Froome. His strengths as a climber and time trialist, along with his teamwork, are vital.",1.7764479551763938e-06,0.675613518053896,0.10353798126951096,0.13600698485864138,0.7903925219775187,0.01481146475210583,0.135810115571465,0.8203023560451932,0.0,1.7764479551763944e-06,0.8299061176753346,0.0
0,0.5,6,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28, Thomas is an integral part of Team Sky, working to help Chris Froome achieve a second successive Tour de France victory. Froome, the current champion, has shown great form lately and is widely expected to win again. Thomas has been a key contributor, providing support and protection for Froome. He is a strong climber and time trial expert, whose teamwork is invaluable.",1.729076009705023e-06,0.6433526558356712,0.10353798126951096,0.13238013192907763,0.7576026991545266,0.01481146475210583,0.13218851248955926,0.7869659357776015,0.0,1.7290760097050236e-06,0.7960045659996542,0.0
0,0.5,7,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, aged 28, is a significant member of Team Sky, assisting Chris Froome in his bid for a second straight Tour de France win. Froome, the defending champion, has been performing impressively in recent weeks and is widely tipped to win again. Thomas has been crucial to the team’s success, offering support and safeguarding Froome. He is a strong climber and time trialist with excellent teamwork abilities.",1.6580180914979668e-06,0.6388415602347175,0.07326454376951096,0.126939852534732,0.7103498143039815,0.01481146475210583,0.12675610786670066,0.7389567165912405,0.0,1.6580180914979674e-06,0.7472144018302185,0.0
0,0.5,8,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28 years old, Thomas is a key figure on Team Sky, helping Chris Froome aim for back-to-back Tour de France titles. Froome, the reigning champion, has been in excellent form recently and is favored to win again. Thomas plays an essential role by supporting and protecting Froome. He is a powerful climber and time trial specialist, with invaluable team skills.",1.8001339279120792e-06,0.7152477260237715,0.0868761024990427,0.13782041132342326,0.8071996402938995,0.01481146475210583,0.13762091711241786,0.8373967894044929,0.0,1.8001339279120799e-06,0.8472978603872034,0.0
0,0.5,9,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","Thomas, 28, is a vital member of Team Sky, working to help Chris Froome secure a second consecutive Tour de France victory. Froome, the current champion, has been in impressive shape recently and is widely expected to win again. Thomas contributes significantly by supporting and protecting Froome. He is a strong climber and time trialist whose teamwork is essential.",1.84750587338345e-06,0.7499459985966475,0.08630190863177627,0.14144726425298698,0.841685816365068,0.01481146475210583,0.1412425201943236,0.8724881092157624,0.0,1.8475058733834507e-06,0.8830159429892825,0.0
0,0.5,10,ai,"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome, the defending champion, has been in impressive form in recent weeks and is widely tipped to win the race again. Thomas has been a vital part of the team's success, providing support and protection for Froome. He is a strong climber and time trialist, and his ability to work in a team environment is invaluable.

Thomas is one of several riders who have been instrumental in Froome's success. The team has a strong and experienced roster, and they are all working together to achieve the same goal. Thomas is a key figure in this team, and his contribution will be vital if Froome is to win the Tour de France for a second time.
","At 28, Thomas is a key member of Team Sky, assisting Chris Froome in his pursuit of a second successive Tour de France title. Froome, the defending champion, has been in outstanding form lately and is widely tipped to win again. Thomas has been a crucial part of the team’s success, providing support and protection for Froome. He is a strong climber and time trialist, and his teamwork skills are invaluable.",1.5632742005552252e-06,0.5776005504955588,0.0749912684667428,0.11968614667560451,0.6506305796023559,0.01481146475210583,0.11951290170288921,0.6783320947748033,0.0,1.5632742005552258e-06,0.6856565088307889,0.0
