sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
0,0.1,1,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is loss of consciousness an indicator of neuropsychological impairments after a concussion? Answer: Evidence indicates that loss of consciousness might predict neuropsychological deficits post-concussion, but more research is required to clarify this relationship.",2.1317375462116791e-07,0.2591658796885761,0.012853798126951067,0.016320838183036875,0.2573458051012891,0.006842481789802304,0.016297213868575827,0.25489224962878954,0.0,2.1317375462116866e-07,0.2623642644674895,0.0
0,0.1,2,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Can loss of consciousness forecast neuropsychological decline following a concussion? Answer: Some evidence suggests loss of consciousness could be a predictor of neuropsychological impairments after concussion, though additional studies are necessary to fully understand this link.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.1,3,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Does experiencing loss of consciousness signal neuropsychological problems after a concussion? Answer: There is some evidence that loss of consciousness may predict neuropsychological deficits after a concussion, but further investigation is needed to confirm this association.",1.42115836414112e-07,0.2036611927243981,0.03514462809917353,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.1,4,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is loss of consciousness a reliable predictor of neuropsychological deficits post-concussion? Answer: Research suggests that loss of consciousness might indicate neuropsychological impairments following concussion, yet more research is needed to establish the connection.",2.1317375462116791e-07,0.2591658796885761,0.012853798126951067,0.016320838183036875,0.2573458051012891,0.006842481789802304,0.016297213868575827,0.25489224962878954,0.0,2.1317375462116866e-07,0.2623642644674895,0.0
0,0.1,5,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Does loss of consciousness after a concussion predict neuropsychological impairments? Answer: Evidence points to loss of consciousness as a potential predictor of neuropsychological deficits after concussion, but further research is essential to fully understand the relationship.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.1,6,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Can loss of consciousness serve as a predictor for neuropsychological deficits following concussion? Answer: There is evidence supporting that loss of consciousness may predict neuropsychological impairments post-concussion, although more research is necessary to comprehend this fully.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.1,7,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is there a link between loss of consciousness and neuropsychological deficits after concussion? Answer: Evidence suggests loss of consciousness could be predictive of neuropsychological problems following concussion, but additional research is required to understand the relationship.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.1,8,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Does loss of consciousness predict cognitive deficits after a concussion? Answer: Some evidence indicates that loss of consciousness may be associated with neuropsychological deficits post-concussion, but further studies are needed to clarify this connection.",1.8948778188548261e-07,0.2268418035957218,0.011093749999999986,0.014507411718254995,0.2252613676834736,0.005898437499999999,0.014486412327622954,0.2231435513142097,0.0,1.8948778188548325e-07,0.2295744416444978,0.0
0,0.1,9,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Is loss of consciousness associated with neuropsychological impairments after concussion? Answer: There is evidence to suggest that loss of consciousness might predict neuropsychological deficits following concussion, though more research is needed to fully understand this association.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
0,0.1,10,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: There is evidence to suggest that loss of consciousness may be a predictor of neuropsychological deficits following a concussion, however, further research is needed to fully understand the relationship between these factors.","Question: Can loss of consciousness predict neuropsychological decline after a concussion? Answer: Evidence shows that loss of consciousness may be a predictor of neuropsychological impairments after concussion, but further research is necessary to fully grasp the relationship.",1.42115836414112e-07,0.16515301602662324,0.00786332179930796,0.010880558788691236,0.1640203579443158,0.0041717128027681585,0.010864809245717207,0.16251892949777424,0.0,1.4211583641411244e-07,0.1670540846631643,0.0
1,0.1,1,ai,Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy is a minimally invasive procedure that involves removing the spleen through the stomach,Question: Is transgastric endoscopic splenectomy feasible? Answer: Transgastric endoscopic splenectomy is a minimally invasive technique that entails removing the spleen via the stomach.,2.36859727356853e-08,0.11020485479786402,0.046611570247933866,0.0018134264647818796,0.11253403283107888,0.047500000000000014,0.0018108015409528735,0.04879016416943127,0.0,2.3685972735685353e-08,0.05129329438755015,0.0
1,0.1,2,ai,Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy is a minimally invasive procedure that involves removing the spleen through the stomach,Question: Can transgastric endoscopic splenectomy be performed? Answer: Transgastric endoscopic splenectomy is a minimally invasive surgery that removes the spleen through the stomach.,2.36859727356853e-08,0.11020485479786402,0.046611570247933866,0.0018134264647818796,0.11253403283107888,0.047500000000000014,0.0018108015409528735,0.04879016416943127,0.0,2.3685972735685353e-08,0.05129329438755015,0.0
1,0.1,3,ai,Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy is a minimally invasive procedure that involves removing the spleen through the stomach,Question: Is it possible to do a transgastric endoscopic splenectomy? Answer: Transgastric endoscopic splenectomy is a minimally invasive method involving spleen removal through the stomach.,2.36859727356853e-08,0.045071017246913314,0.0018005280507428709,0.0018134264647818796,0.04445176257083405,0.0,0.0018108015409528735,0.04652001563489394,0.0,2.3685972735685353e-08,0.04879016416943127,0.0
1,0.1,4,ai,Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy is a minimally invasive procedure that involves removing the spleen through the stomach,Question: Does transgastric endoscopic splenectomy work? Answer: Transgastric endoscopic splenectomy is a minimally invasive procedure that extracts the spleen through the stomach.,4.73719454713706e-08,0.1627261447233197,0.05079439573269843,0.003626852929563759,0.16462489786031975,0.049861495844875335,0.003621603081905747,0.10008345855698142,0.0,4.7371945471370706e-08,0.10536051565782545,0.0
