sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
0,0.9,1,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Does losing consciousness predict neuropsychological deficits after a concussion? Loss of consciousness may indicate neuropsychological deficits after a concussion, but it is not the only factor. The severity of the concussion, the individual's health, and time since injury also play critical roles. Therefore, a thorough neuropsychological evaluation is essential after a concussion.",7.105791820705622e-08,0.09913079746879427,0.06505315624505605,0.005440279394345618,0.08756418518915021,0.021069608809993434,0.0054324046228586,0.08771514212630915,0.020399305555555556,7.105791820705622e-08,0.06062462181643413,0.0
0,0.9,2,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Is loss of consciousness a predictor of neuropsychological decline following a concussion? While loss of consciousness can signal neuropsychological impairments, it alone does not determine outcomes. Other factors such as the severity of the concussion, the person's health status, and time elapsed since injury greatly affect cognitive consequences. Hence, a comprehensive neuropsychological assessment is necessary after concussion.",4.737194547137081e-08,0.06387348466928522,0.01969802687475379,0.0036268529295637453,0.037992417039609094,0.0006853637551643317,0.003621603081905733,0.03774032798284743,0.0,4.737194547137081e-08,0.038466280827795796,0.0
0,0.9,3,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Can loss of consciousness forecast neuropsychological impairments after a concussion? Loss of consciousness may indicate neuropsychological impairments post-concussion, yet it is not the exclusive predictor. Severity of injury, individual health condition, and time since the concussion also importantly influence cognitive effects. Thus, a detailed neuropsychological evaluation is important following concussion.",1.1842986367842703e-07,0.10502256002462174,0.005600761376495414,0.009067132323909363,0.10181553778793972,0.0019629554726361513,0.009054007704764333,0.10109611687136999,0.0,1.1842986367842703e-07,0.10318423623523065,0.0
0,0.9,4,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Does experiencing loss of consciousness predict cognitive decline after a concussion? Loss of consciousness can be a sign of neuropsychological decline, but it is not the sole determinant. Other factors such as the severity of the concussion, health of the individual, and time since injury also play significant roles. Therefore, a full neuropsychological assessment is crucial after suffering a concussion.",1.1842986367842703e-07,0.09508020695123687,0.004661791187063058,0.009067132323909363,0.09240596745805885,0.0016248741078274467,0.009054007704764333,0.09180754925312229,0.0,1.1842986367842703e-07,0.09352605801082436,0.0
0,0.9,5,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Is loss of consciousness a reliable predictor of neuropsychological problems after a concussion? Loss of consciousness might reflect neuropsychological issues post-concussion, but it is not the only factor involved. The severity of the injury, the individual's health status, and elapsed time since injury also affect cognitive outcomes. Hence, neuropsychological assessment should be comprehensive after concussion.",0.0,0.025672117798516858,0.018381073278597906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9,6,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Does loss of consciousness indicate neuropsychological deficits following concussion? While it can suggest such deficits, loss of consciousness is not the sole predictor. Other variables like injury severity, the individual's physical condition, and duration since the concussion also heavily influence cognitive impact. Thus, thorough neuropsychological evaluation is essential post-concussion.",1.4211583641411244e-07,0.0985289473074955,0.0137754200979847,0.010880558788691236,0.12348343916712068,0.002405593897159969,0.0108648092457172,0.12260232209233335,0.0,1.4211583641411244e-07,0.12516314295400566,0.0
0,0.9,7,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Can loss of consciousness predict neuropsychological impairments after a concussion? It can be indicative, but not the only determining factor. Severity of concussion, the person's overall health, and time since injury also significantly affect cognitive outcomes. Therefore, a comprehensive neuropsychological assessment is critical after concussion.",2.3685972735685406e-07,0.12777805925046293,0.05536332179930796,0.018134264647818726,0.1829353004789378,0.018860946745562133,0.018108015409528666,0.21357410029806,0.0,2.3685972735685406e-07,0.21825356602001733,0.0
0,0.9,8,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Does the occurrence of loss of consciousness predict neuropsychological issues after a concussion? Loss of consciousness may signal such issues, but it is not the only determinant. Injury severity, health status, and time elapsed since the event also largely influence cognitive effects. Consequently, a thorough neuropsychological assessment is important post-injury.",1.1842986367842703e-07,0.07673083836911365,0.014620904415876525,0.009067132323909363,0.10181553778793972,0.0019629554726361513,0.009054007704764333,0.10109611687136999,0.0,1.1842986367842703e-07,0.10318423623523065,0.0
0,0.9,9,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Is loss of consciousness an indicator of neuropsychological decline after concussion? It can be an indicator, but not the sole predictor. Factors like the concussion's severity, the individual’s health, and time since injury also significantly impact cognitive outcomes. Therefore, a detailed neuropsychological evaluation is necessary after a concussion.",1.6580180914979784e-07,0.06182009145866685,0.05536332179930796,0.012693985253473108,0.11549401968340556,0.018860946745562133,0.012675610786670066,0.14458122881110835,0.0,1.6580180914979784e-07,0.14763599880606337,0.0
0,0.9,10,ai,"Question: Does loss of consciousness predict neuropsychological decrements after concussion? Answer: Loss of consciousness can be an indicator of neuropsychological decrements following a concussion. However, it's not the sole determinant. Factors like concussion severity, individual's health status, and the duration since the injury also significantly influence cognitive impact. Therefore, comprehensive neuropsychological assessment is vital post-concussion.","Does loss of consciousness serve as a predictor for neuropsychological deficits after a concussion? While it may serve as a predictor, it is not exclusive. Other factors including injury severity, health condition, and duration since concussion also play major roles in cognitive impact. Hence, comprehensive neuropsychological assessments post-concussion are vital.",1.1842986367842703e-07,0.07673083836911365,0.014620904415876525,0.009067132323909363,0.10181553778793972,0.0019629554726361513,0.009054007704764333,0.10109611687136999,0.0,1.1842986367842703e-07,0.10318423623523065,0.0
1,0.9,1,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Yes, a transgastric endoscopic splenectomy is possible. This procedure involves using an endoscope to remove the","Question: Is transgastric endoscopic splenectomy feasible? Answer: Yes, performing a transgastric endoscopic splenectomy is feasible. This operation utilizes an endoscope to excise the spleen.",0.0,0.060273667874777725,0.0427793707014486,0.0,0.06301338005090429,0.04535147392290251,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9,2,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Yes, a transgastric endoscopic splenectomy is possible. This procedure involves using an endoscope to remove the","Question: Can a transgastric endoscopic splenectomy be done? Answer: Yes, it is possible to perform a transgastric endoscopic splenectomy using an endoscope to remove the spleen.",4.73719454713706e-08,0.022700046520559347,0.07438016528925614,0.003626852929563759,0.028513153103693067,0.08264462809917354,0.003621603081905747,0.030698110330949824,0.04338842975206613,4.737194547137076e-08,0.09531017980432521,0.0
1,0.9,3,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Yes, a transgastric endoscopic splenectomy is possible. This procedure involves using an endoscope to remove the","Question: Is it achievable to do a transgastric endoscopic splenectomy? Answer: Yes, a transgastric endoscopic splenectomy can be done by employing an endoscope to extract the spleen.",7.10579182070559e-08,0.07623796218865753,0.03300045913682275,0.005440279394345639,0.0723815970650894,0.03993055555555556,0.005432404622858621,0.13353139262452363,0.0,7.105791820705617e-08,0.13976194237515926,0.0
1,0.9,4,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Yes, a transgastric endoscopic splenectomy is possible. This procedure involves using an endoscope to remove the","Question: Is transgastric endoscopic splenectomy a viable procedure? Answer: Yes, the transgastric endoscopic splenectomy is a viable surgical technique involving endoscopic removal of the spleen.",2.36859727356853e-08,0.07045351284641121,0.07906054983977057,0.0018134264647818796,0.015821905303944117,0.04338842975206613,0.0018108015409528735,0.04652001563489394,0.0,2.3685972735685353e-08,0.04879016416943127,0.0
1,0.9,5,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Yes, a transgastric endoscopic splenectomy is possible. This procedure involves using an endoscope to remove the","Question: Can transgastric endoscopic splenectomy be successfully performed? Answer: Yes, the procedure for transgastric endoscopic splenectomy can be successfully accomplished using an endoscope to remove the spleen.",7.10579182070559e-08,0.02291894829943253,0.07003312034245182,0.005440279394345639,0.0723815970650894,0.03993055555555556,0.005432404622858621,0.13353139262452363,0.0,7.105791820705617e-08,0.13976194237515926,0.0
1,0.9,6,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Yes, a transgastric endoscopic splenectomy is possible. This procedure involves using an endoscope to remove the","Question: Is it possible to perform splenectomy endoscopically via the transgastric route? Answer: Yes, transgastric endoscopic splenectomy is possible, involving spleen removal by an endoscope.",2.36859727356853e-08,0.1028332822935738,0.04338842975206613,0.0018134264647818796,0.04445176257083405,0.0,0.0018108015409528735,0.04652001563489394,0.0,2.3685972735685353e-08,0.04879016416943127,0.0
